sop,inst,x_min,y_min,x_max,y_max
1.3.6.1.4.1.14519.5.2.1.6655.2359.255560961030695239772598115408,14,166.0,302.0,215.0,359.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.157428085889529705290308845295,15,150.0,298.0,216.0,356.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.433009282244772010376356826660,16,148.0,294.0,219.0,354.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.120240622718086917358911527718,17,131.0,284.0,234.0,378.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.300178264802830113326968583966,18,142.0,287.0,221.0,372.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.334928018762374028618720650571,19,137.0,291.0,230.0,380.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.116849759801028413773543563507,20,137.0,274.0,241.0,402.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.112317365530659297411656060513,21,137.0,283.0,225.0,383.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.301194477755669232630015345971,22,141.0,295.0,220.0,380.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.176975041276633595417714161069,23,139.0,280.0,222.0,389.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.454351599024447137850128445555,24,118.0,280.0,225.0,392.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.488413815437009835666499461617,25,105.0,286.0,211.0,402.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.204990062454084845277238602782,26,129.0,283.0,207.0,406.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.869492125744153226837516669157,27,119.0,306.0,215.0,412.0
