sop,inst,x_min,y_min,x_max,y_max
1.3.6.1.4.1.14519.5.2.1.6655.2359.204156604446309724495817803945,20,140.0,311.0,176.0,351.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.282049490690840122637586986362,21,130.0,310.0,180.0,350.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.236664680310860467718330621962,22,129.0,310.0,180.0,351.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.148489960659611030443512602275,23,126.0,311.0,171.0,345.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.209131803030135927125255308816,70,144.0,318.0,177.0,352.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.294335634719084998847425876871,71,130.0,311.0,181.0,355.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.286569885924306374958609497466,72,123.0,309.0,178.0,360.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.145340795302272564112592947932,73,130.0,311.0,173.0,356.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.108826942242695108299082487320,74,143.0,313.0,162.0,336.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.100119697645714392522767629509,120,136.0,312.0,177.0,353.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.544197267586662910253901823533,121,125.0,307.0,180.0,354.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.116925723085093307711889307324,122,124.0,308.0,179.0,353.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.415413822464322848559878750972,123,130.0,311.0,172.0,351.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.160771971619729465741055426050,124,136.0,312.0,161.0,335.0
