sop,inst,x_min,y_min,x_max,y_max
1.3.6.1.4.1.14519.5.2.1.6655.2359.151483836345235064268179416710,16,133.0,245.0,173.0,284.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.232264625780728340550244476889,17,145.0,253.0,176.0,284.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.466500501141480555962408372470,18,142.0,253.0,183.0,283.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.163570106190392541538963352310,19,140.0,258.0,184.0,283.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.197209424589208073227668336874,64,135.0,247.0,173.0,282.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.177578164388310951673981071194,65,142.0,247.0,175.0,282.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.834360588050449505218411927853,66,144.0,248.0,181.0,283.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.710292940397902886524327520585,67,143.0,257.0,185.0,281.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.305622252110073750729339578948,112,132.0,239.0,170.0,260.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.398888346067422454273333516135,113,140.0,244.0,172.0,278.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.269615275101632845445082125650,114,139.0,246.0,180.0,276.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.337132430397310151542046376619,115,140.0,250.0,183.0,282.0
