sop,inst,x_min,y_min,x_max,y_max
1.3.6.1.4.1.14519.5.2.1.6655.2359.235431172227283181760720734374,13,160.0,330.0,225.0,387.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.234743688266533550723226684390,14,156.0,305.0,228.0,397.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.215481197436015050071886840670,15,145.0,283.0,232.0,395.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.334983503190261886067256283921,16,151.0,274.0,228.0,388.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.148658820820343066567772189632,17,146.0,232.0,228.0,381.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.205512473394571753691429740103,18,151.0,242.0,227.0,374.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.100563540589982020589334970337,65,151.0,318.0,224.0,392.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.306600727212433242694817754278,66,145.0,299.0,229.0,391.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.157246666762277722129052248813,67,142.0,282.0,231.0,389.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.892411418097094530717036879838,68,146.0,268.0,230.0,380.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.270839561287965451444607519922,69,143.0,223.0,231.0,372.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.250469631841196450731545406251,70,151.0,243.0,222.0,368.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.315435052968003747929388337415,117,146.0,305.0,231.0,391.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.162684121903219669950311276014,118,145.0,290.0,228.0,397.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.113001402130546828001186388226,119,137.0,275.0,235.0,396.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.785504342088275615779154074300,120,136.0,256.0,237.0,393.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.282427431687105770931274331283,121,149.0,268.0,222.0,375.0
1.3.6.1.4.1.14519.5.2.1.6655.2359.271956226721371495054681482071,122,157.0,277.0,227.0,378.0
